GP,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,累積前三隊,勝率,DFG_percent,DIFF_percent,Player,Team,當年有無入選,position,是否首次入選,C,C-F,F,F-C,F-G,G,G-F
0.6110478781941199,0.43833418435634836,0.6096093324105767,0.20473929346258257,0.058001991884233994,-0.12671501931082838,1.3697128191514998,-1.0542775280666756,-0.7769956273770704,0.2428372650402658,-0.20773661994200215,2.232368880235984,0.9541395786402045,1.3960445301101743,-0.38779920078725005,-0.3934429665010833,1.5298754544169275,0.5664255342647145,1.2608210684262333,0.6080168256823992,0.7836091023693982,-0.13267092463047564,0.23306532563634558,-0.21620965717986534,0.006892691690665217,0.17276518485059394,0.01591093335061133,Larry Nance Jr.,CLE,0,F,0,0,0,1,0,0,0,0
0.7236130838665832,0.49957290440188334,0.7431875489687785,0.8532266616313712,0.058001991884233994,0.2729311508540362,-0.6878851932423379,0.5189139038852998,-0.007681587293545649,0.2428372650402658,0.3223164660113419,-0.38867136754108655,0.29174087424326534,0.10359565098813368,-0.15467648122828595,-0.01739632741040527,1.7586825311935275,-0.46540072036122443,0.9915592405771877,0.17729967161836016,-0.20011020036640956,-0.13267092463047564,-0.10197802305104924,-0.21620965717986534,0.006892691690665217,-0.1752725610467728,-0.308754404932984,Stanley Johnson,DET,0,F,0,0,0,1,0,0,0,0
0.5360044077458109,0.2546180242197434,0.6763984406896776,-0.026078244360206775,0.04099583372865602,0.29513371586319526,-0.5580367749844747,-0.02187065084819191,0.19919277642639371,0.17852084942537158,0.26342167868319244,-0.5266208542661955,-0.37065783015367393,-0.43839904025659315,0.7778143970075703,0.8600458304678432,-0.07177408301927599,-0.46540072036122443,-0.48938081259256133,-0.019332072628266608,-0.3094123451148326,-0.13267092463047564,-1.2746297434569311,-0.21620965717986534,-0.15305830077801127,0.007905199951841062,0.07904030468353265,Emmanuel Mudiay,NYK,0,G,0,0,0,0,0,0,1,0
0.9862652304356643,1.846824745403653,-0.25864907521773484,0.039869623589161726,0.04099583372865602,0.07310806577160402,-0.1784798600768731,0.5189139038852998,0.8198158675862118,-0.27169405987888734,0.6167904026520887,-0.6645703409913045,-0.3154579381205956,-0.43839904025659315,0.7778143970075703,-0.14274520710729802,0.6146471473105255,-0.2074441567047397,0.04914284310552918,0.14920942244027055,-0.4187144898632557,-0.13267092463047564,1.673751724992143,-0.21620965717986534,1.2865006314400784,-0.8988247169912974,-0.7145860777874782,Fred VanVleet,TOR,0,G,0,0,0,0,0,0,1,0
-1.1149519421169847,-0.9701563766909563,-0.9265401580087438,0.16077404816300384,0.04099583372865602,0.006500370744126618,-0.6379434939123904,0.4697516716368005,0.29616513442011505,0.5644193431147364,0.9603433287329599,-0.6645703409913045,-0.37065783015367393,-0.4800909395831106,1.127498476346016,0.4839991913771652,0.3858400705339251,-0.7233572840177093,0.18377375703005194,0.0836655076913951,-0.4187144898632557,-0.13267092463047564,0.4675956697175219,-0.21620965717986534,-0.15305830077801127,0.9512706690947029,1.007943911439375,Isaiah Canaan,PHX,0,G,0,0,0,0,0,0,1,0
0.7611348190907375,0.9282439447206283,0.34245289929417316,0.6553830577832664,0.04099583372865602,0.2507285858448771,-0.5680251148504636,1.1088606908672904,0.4901098504075583,-0.5289597223384639,0.3075927691793047,-0.2507218808159776,0.1813410901771087,0.06190375166161621,-0.15467648122828595,-0.01739632741040527,0.6146471473105255,1.8562083525471387,0.04914284310552918,0.28966066833071813,-0.4187144898632557,-0.13267092463047564,0.5681086743237403,-0.21620965717986534,0.486745669096695,-0.0928425685973967,-0.12838477255320882,Danny Green,SAS,0,G-F,0,0,0,0,0,0,0,1
0.7236130838665832,-0.2965304561900715,1.61144595659709,0.061852246238951095,0.023989675573078052,-0.30433553938410146,1.2198877211616572,-1.1526019925636743,0.29616513442011505,1.0146342524189953,-0.10957864106175323,2.370318366961093,1.2853389308386738,1.6878878253957963,-0.38779920078725005,-0.01739632741040527,-0.5293882365724768,1.3402952252341689,0.8569283266526649,0.4488387470065587,0.8929112471178213,-0.13267092463047564,-1.1071080691132338,-0.21620965717986534,-1.0061302606109535,-0.7156469559926836,-0.8408448204533208,Alex Len,PHX,0,C,0,1,0,0,0,0,0,0
-1.7152997057034556,-1.3988274170097013,-1.5276421325206517,-1.0592615089003106,0.023989675573078052,-0.23772784435662409,1.6493863353992055,0.32226497489130285,1.375790720083549,-1.1078074628725112,-3.466581518766267,-1.0784188011666314,-1.033056534550613,-1.1054694294808722,-0.5043605605667321,-0.3934429665010833,-1.4446165436788787,-0.9813138476741939,-0.48938081259256133,-0.6560443873316291,-0.4187144898632557,-0.13267092463047564,0.032039316423908684,-0.21620965717986534,0.11352668666978308,-1.539946880486446,-0.5161794821697254,Jonathan Gibson,BOS,0,G,0,0,0,0,0,0,1,0
1.0988304361081276,-0.11281429605346652,2.078969714550796,0.17176535948789834,0.023989675573078052,-0.32653810439326053,1.4895728975433735,-0.6118174378301826,0.29616513442011505,0.3714700962700539,0.06219782197868239,1.2667224731602211,0.6781401184748129,0.8957417381919648,-0.38779920078725005,-0.518791846197976,0.3858400705339251,0.05051240695174513,0.9915592405771877,0.2615704191526286,0.1277962338788597,-0.13267092463047564,0.1660566558988666,-0.21620965717986534,-1.0061302606109535,-0.010412576148019935,-0.1374032541721976,Dwight Powell,DAL,0,C-F,0,0,1,0,0,0,0,0
1.1738739065564365,1.4181537050849082,0.5428202241314758,0.07284355756384597,0.006983517417500079,-0.28213297437494245,0.9102491853159825,-0.46433074108468503,0.024642532037694884,0.8216850055743129,-0.15374973155786553,0.4390255528095674,0.12614119814403038,0.18697944964116847,-0.6792026002359551,-0.518791846197976,-0.5293882365724768,1.5982517888906536,0.3184046709545744,0.027485009335215922,-0.20011020036640956,-0.13267092463047564,0.19956099076760608,-0.21620965717986534,0.5933796640758129,-0.5965814113435848,-0.6694936696925343,Jerami Grant,OKC,0,F,0,0,0,1,0,0,0,0
0.5735261429699654,-0.11281429605346652,1.1439221986433838,0.5674525671841085,0.006983517417500079,0.09531063078076307,-0.25838657900478956,0.568076136133799,0.6775897425287537,-0.33601047549378155,0.3075927691793047,-0.6645703409913045,-0.37065783015367393,-0.4800909395831106,0.02016555844093696,0.10795255228648722,0.6146471473105255,0.05051240695174513,0.58766649880362,-0.047422321806356194,-0.4187144898632557,-0.13267092463047564,-1.2076210737194522,-0.21620965717986534,-0.6862282756736002,0.06285852825142535,0.07002182306454388,Garrett Temple,SAC,0,F-G,0,0,0,0,0,1,0,0
1.211395641780591,1.1119601048572332,0.9435548738060812,0.6224091238085822,0.006983517417500079,-0.015702194265032644,0.7404474075941607,-1.1526019925636743,-1.8566212130405042,0.17852084942537158,-0.15374973155786553,1.9564699067857665,1.5061384989709872,1.7295797247223137,-0.03811512144880397,0.10795255228648722,-0.3005811597958764,0.8243820979211992,0.58766649880362,0.5237460781481308,1.2208176813630904,-0.13267092463047564,0.5681086743237403,-0.21620965717986534,0.22016068164890093,-0.166113672996842,-0.29973592331399523,Marcin Gortat,WAS,0,C,0,1,0,0,0,0,0,0
0.798656554314892,0.49957290440188334,0.8767657655269803,-0.0810348009846804,0.006983517417500079,-0.10451245430166911,-0.318316618200726,0.4205894393883014,0.39313749241383666,0.43578651188494805,0.631514099484126,-0.8025198277164134,-0.5914573982859869,-0.6885504362156978,0.13672691822041907,-0.01739632741040527,0.15703299375732443,-0.46540072036122443,0.7222974127281427,-0.18787356769680377,-0.4187144898632557,-0.13267092463047564,0.6351173440612193,-0.21620965717986534,-0.09974130328845235,0.1636062968006631,0.178243602492409,Devin Harris,DEN,0,G,0,0,0,0,0,0,1,0
0.9112217599873553,-0.051575576007931535,1.678235064876191,0.34762634068621406,0.006983517417500079,-0.015702194265032644,-0.27836325873676815,0.07645381364880664,0.2509113673563786,0.5001029274998423,0.18980319452300573,-0.5266208542661955,-0.4258577221867522,-0.4800909395831106,1.5937439154639441,0.10795255228648722,0.6146471473105255,-0.7233572840177093,0.18377375703005194,0.233480169974539,0.1277962338788597,-0.13267092463047564,-1.0065950645070152,-0.21620965717986534,-0.8461792681422767,0.17276518485059394,0.2233360105873528,Jerian Grant,CHI,0,G,0,0,0,0,0,0,1,0
-0.9273432659962123,-0.6027240564177464,-0.9933292662878447,-0.3118523388074694,0.006983517417500079,0.11751319578992234,-0.08858480128296772,-0.5626552055816835,-0.35031725220469534,0.04988801819558334,0.8032905625245615,-0.38867136754108655,-0.9778566425175348,-0.8553180335217675,-0.212957161118027,0.35865031168027245,-0.7581953133490773,-0.46540072036122443,-1.4317972100642198,-0.46877605947769896,-0.4187144898632557,-0.13267092463047564,-0.571038711213402,0.613909172576406,0.6466966615653718,0.4292140502486531,0.3946871613481392,Derrick Rose,MIN,0,G,0,0,0,0,0,0,1,0
1.136352171332282,1.4793924251304431,0.409242007573274,0.9301658409056345,-0.010022640738077893,0.11751319578992234,-0.40821167699463207,1.207185155364289,0.5676877368025357,-0.6575925535682522,-0.050683853733604435,-0.5266208542661955,-0.039458477955204296,-0.22993954362400595,-0.03811512144880397,-0.14274520710729802,0.6146471473105255,-0.7233572840177093,0.4530355848790972,-0.07551257098444578,-0.4187144898632557,-0.13267092463047564,-0.3700127020009651,-0.21620965717986534,0.7000136590549307,0.8413640124955343,0.7734633893456672,JR Smith,CLE,0,G-F,0,0,0,0,0,0,0,1
0.5735261429699654,0.9894826647661633,-0.05828175038043219,0.7213309257326346,-0.010022640738077893,0.16191832580824048,0.24103041429468558,-0.02187065084819191,0.29616513442011505,-0.6575925535682522,-0.8015923921675087,-0.38867136754108655,0.5125404423755783,0.22867134896768593,3.69184839149462,1.486790228952306,1.0722613008637265,-0.46540072036122443,0.18377375703005194,0.898282733855991,1.2208176813630904,1.1596421560293426,0.23306532563634558,0.613909172576406,0.8066476540340486,0.22771851315017758,0.2864653819202741,Rajon Rondo,NOP,0,G,0,0,0,0,0,0,1,0
1.0988304361081276,1.4181537050849082,0.409242007573274,0.666374369108161,-0.027028798893656166,0.09531063078076307,0.031275277108906596,-0.3168440443391873,0.19919277642639371,-0.2073776442639933,0.7051325836443126,-0.5266208542661955,0.01574141407787401,-0.14655574497097099,0.19500759811016014,0.23330143198337996,-0.07177408301927599,0.05051240695174513,0.58766649880362,-0.038058905413659555,-0.4187144898632557,-0.13267092463047564,-0.06847368818230976,-0.21620965717986534,0.7000136590549307,-0.5507869710939314,-0.534216445407703,Evan Turner,POR,0,F-G,0,0,0,0,0,1,0,0
-0.4395607080822046,-0.5414853363722114,-0.19185996693863397,0.17176535948789834,-0.027028798893656166,-0.12671501931082838,0.4807505710784342,-0.07103288309669098,0.6064766800000244,-0.2073776442639933,0.5333561206038769,0.025177092634240422,0.4573405503425,0.3120551476207209,-0.562641240456473,-0.3934429665010833,1.7586825311935275,-0.2074441567047397,-0.08548807081899329,0.15857283883296686,-0.20011020036640956,-0.13267092463047564,0.6351173440612193,-0.21620965717986534,-0.3130092932466881,-0.22106700129642629,-0.3267913681709615,Thabo Sefolosha,UTA,0,F,0,0,0,1,0,0,0,0
0.8361782895390465,0.009663144037603455,1.4778677400388882,0.039869623589161726,-0.027028798893656166,-0.30433553938410146,1.4496195380794155,-1.0542775280666756,0.29616513442011505,0.17852084942537158,0.3419480617873913,1.6805709333355483,0.4021406583094217,0.8123579395389302,-0.6792026002359551,-0.01739632741040527,-0.5293882365724768,2.114164916203623,0.4530355848790972,0.1960265044037531,0.018494089130436597,-0.13267092463047564,-0.5375343763446625,-0.21620965717986534,-0.6862282756736002,-0.4683569786445546,-0.5793088535026467,Jarrett Allen,BKN,0,C,0,1,0,0,0,0,0,0
-1.3400823534619113,-0.9089176566454213,-1.39406391596245,-0.3118523388074694,-0.04403495704923414,-0.14891758431998744,0.39085551228452814,-0.5134929733331842,-0.059400178223530546,0.30715368065515997,0.4891850301077647,-0.6645703409913045,-0.5914573982859869,-0.6468585368891804,0.7195337171178292,0.35865031168027245,-0.07177408301927599,-0.46540072036122443,-0.35474989866803885,-0.12232965294792814,-0.4187144898632557,-0.13267092463047564,0.9031520230111352,-0.21620965717986534,1.2331836339505193,-0.8896658289413666,-0.8228078572153432,Dante Exum,UTA,0,G,0,0,0,0,0,0,1,0
1.1738739065564365,1.3569149850393731,0.6096093324105767,0.20473929346258257,-0.04403495704923414,0.1397157607990814,-0.008678082355051984,-0.9559530635696774,-0.14344288848475598,0.04988801819558334,0.013118832538557928,0.8528740129848941,0.898939686607126,0.9374336375184825,0.6029723573383471,0.7346969507709504,1.3010683776403267,0.05051240695174513,0.3184046709545744,0.4675655797919516,0.3464005233757058,-0.13267092463047564,0.7691346835361772,-0.21620965717986534,0.5400626665862539,-0.2302258893463571,-0.25464351521905143,Dejounte Murray,SAS,0,G,0,0,0,0,0,0,1,0
0.7236130838665832,1.4793924251304431,-0.32543818349683573,0.1278001141883196,-0.06104111520481211,-0.12671501931082838,0.21106539469671737,-0.07103288309669098,0.5095043220063029,-0.014428397419310854,0.6020667058200515,-0.11277239409086867,-0.2602580460875173,-0.22993954362400595,0.6029723573383471,-0.01739632741040527,0.8434542240871259,0.3084689706082298,-0.624011726517084,0.1960265044037531,-0.3094123451148326,-0.13267092463047564,1.2716997065672695,-0.21620965717986534,1.2331836339505193,-0.697329179892822,-0.5793088535026467,Delon Wright,TOR,0,G,0,0,0,0,0,0,1,0
-1.827864911375919,-1.5213048571007712,-1.5944312407997527,1.6336097656988966,-0.06104111520481211,0.4727542359364686,-1.1073954676138973,0.8138872973762952,-0.24041524647847756,0.17852084942537158,-1.0126320467600436,1.6805709333355483,-0.9226567504844565,-0.18824764429748847,-0.5043605605667321,-0.14274520710729802,-1.4446165436788787,-0.9813138476741939,3.1456538633695503,-0.4781394758703954,-0.4187144898632557,-0.13267092463047564,-3.217881165843821,-0.21620965717986534,-2.552323187808161,2.1236083394858314,2.081143224099037,Aaron Jackson,HOU,0,G,0,0,0,0,0,0,1,0
-1.152473677341139,-1.3375886969641664,-0.5925946166132393,-0.3448262727821536,-0.07804727336039008,0.1397157607990814,-0.7278385527062957,0.1747782781458052,0.005248060438950518,0.2428372650402658,0.3075927691793047,-0.8025198277164134,-0.6466572903190652,-0.7302423355422152,-0.446079880676991,-0.6441407258948686,-0.5293882365724768,-0.7233572840177093,-0.8932735543661293,-0.4594126430850023,-0.4187144898632557,-0.13267092463047564,0.032039316423908684,-0.21620965717986534,-1.6992512279752188,-0.30349699374580236,-0.22758807036208517,Antonio Blakeney,CHI,0,G,0,0,0,0,0,0,1,0
0.08574358505595761,-0.4802466163266765,0.6763984406896776,-0.0810348009846804,-0.07804727336039008,0.09531063078076307,-0.64793183377838,-0.3168440443391873,0.47071537880881414,0.30715368065515997,0.543171918491902,-0.2507218808159776,-0.4258577221867522,-0.39670714093007564,0.544691677448606,0.23330143198337996,0.15703299375732443,-0.46540072036122443,-0.35474989866803885,-0.06614915459174914,-0.4187144898632557,-0.13267092463047564,-0.10197802305104924,-0.21620965717986534,-0.7928622706527179,1.0337006615440782,1.1792950622001612,Frank Mason III,SAC,0,G,0,0,0,0,0,0,1,0
0.7611348190907375,0.07090186408313845,1.2775004152015856,0.4245655199604771,-0.07804727336039008,-0.19332271433830575,0.3409138129545806,-0.8084663668241796,0.3802078446813407,0.7573685899594188,-0.25190771043811444,0.7149245262597853,0.4021406583094217,0.5205146442533081,-0.212957161118027,-0.01739632741040527,0.3858400705339251,0.05051240695174513,0.8569283266526649,0.11175575686948434,-0.09080805561798648,-0.13267092463047564,-1.0065950645070152,-0.21620965717986534,-0.5795942806944824,0.5665973709976135,0.5660383121089256,David Nwaba,CHI,0,F,0,0,0,1,0,0,0,0
1.211395641780591,1.4181537050849082,0.6096093324105767,0.8092614163317924,-0.07804727336039008,0.11751319578992234,-0.1984565398088524,-0.02187065084819191,0.4254616117450772,-0.4003268911086756,0.18980319452300573,-0.38867136754108655,0.01574141407787401,-0.10486384564445352,0.7778143970075703,-0.01739632741040527,0.8434542240871259,-0.46540072036122443,0.04914284310552918,0.1679362552256635,-0.3094123451148326,-0.13267092463047564,-0.06847368818230976,-0.21620965717986534,0.5933796640758129,0.34678405779927696,0.44879805106207177,Cory Joseph,IND,0,G,0,0,0,0,0,0,1,0
0.9112217599873553,0.9894826647661633,0.5428202241314758,0.7762874823571082,-0.07804727336039008,-0.21552527934746482,0.8303424663880669,-0.7593041345756804,0.29616513442011505,0.17852084942537158,0.02784252937059513,0.4390255528095674,0.8437397945740479,0.8123579395389302,0.4864109975588652,0.23330143198337996,2.216296684746729,1.0823386615776842,-0.22011898474351607,0.6548339076458818,0.23709837862728275,-0.13267092463047564,0.7691346835361772,-0.21620965717986534,0.38011167411757774,-0.0562070163976734,-0.20955110712410763,Kyle Anderson,SAS,0,F,0,0,0,1,0,0,0,0
-0.5146041785305134,-0.7864402165543514,-0.05828175038043219,-0.04806086700999614,-0.07804727336039008,-0.08230988929251004,0.18110037509874913,0.5189139038852998,0.8650696346499487,-0.593276137953358,-0.37460518403842563,-0.5266208542661955,-0.3154579381205956,-0.39670714093007564,0.02016555844093696,-0.14274520710729802,-0.3005811597958764,-0.2074441567047397,-0.22011898474351607,-0.18787356769680377,-0.4187144898632557,-0.13267092463047564,-0.6715517158196204,-0.21620965717986534,-0.7928622706527179,0.3742607219490688,0.3045023451582516,Chandler Parsons,MEM,0,F,0,0,0,1,0,0,0,0
0.4984826725216565,0.13214058412867344,0.7431875489687785,0.3915915859857928,-0.07804727336039008,-0.19332271433830575,0.2510187541606752,0.3714272071398021,0.703449037993746,-0.1430612286490991,-0.021236460069529336,-0.11277239409086867,0.4573405503425,0.3120551476207209,-0.329518520897509,-0.518791846197976,0.15703299375732443,-0.2074441567047397,0.04914284310552918,-0.019332072628266608,0.45570266812412896,-0.13267092463047564,-0.2359953625260072,-0.21620965717986534,-0.25969229575712915,0.18192407290052412,0.13315119439746523,Josh Hart,LAL,0,G,0,0,0,0,0,0,1,0
-0.4020389728580501,-0.2352917361445365,-0.4590164000550375,0.44654814261026643,-0.07804727336039008,-0.037904759274191714,-0.27836325873676815,0.6664006006307975,0.5353636174712952,-0.4003268911086756,0.43519814172362803,-0.5266208542661955,-0.5362575062529087,-0.5634747382361454,-0.2712378410077681,0.10795255228648722,-0.07177408301927599,-0.46540072036122443,0.8569283266526649,-0.3470516463726443,-0.4187144898632557,-0.13267092463047564,-0.47052570660718357,-0.21620965717986534,0.3267946766280188,-0.587422523293654,-0.4710870740747816,Jerryd Bayless,PHI,0,G,0,0,0,0,0,0,1,0
0.798656554314892,-0.2965304561900715,1.7450241731552918,0.4135742086355822,-0.0950534315159682,0.2063234558265588,-0.5580367749844747,-0.12019511534519026,0.005248060438950518,-0.2073776442639933,0.6167904026520887,-0.6645703409913045,-0.6466572903190652,-0.6885504362156978,1.4771825556844624,0.8600458304678432,0.8434542240871259,-0.7233572840177093,0.04914284310552918,0.07430209129869846,0.018494089130436597,-0.13267092463047564,-1.3416384131944104,-0.21620965717986534,-1.059447258100512,0.5482795948977518,0.6201492018228582,Tyler Ulis,PHX,0,G,0,0,0,0,0,0,1,0
0.6860913486424287,0.49957290440188334,0.6763984406896776,0.5564612558592137,-0.0950534315159682,0.07310806577160402,-0.1984565398088524,-0.2185195798421888,0.6000118561337763,-0.1430612286490991,-0.3500656893183634,0.16312657935934938,1.0093394706732826,0.8123579395389302,0.19500759811016014,-0.01739632741040527,0.3858400705339251,0.3084689706082298,0.58766649880362,0.28966066833071813,-0.20011020036640956,-0.13267092463047564,0.26656966050508507,-0.21620965717986534,0.060209689180224145,-0.2760203295960106,-0.2816989600760177,Justise Winslow,MIA,0,F-G,0,0,0,0,0,1,0,0
1.1738739065564365,0.3158567442652784,1.7450241731552918,0.23771322743726683,-0.0950534315159682,-0.12671501931082838,0.23104207442869665,0.1747782781458052,0.8973937539811893,-0.4646433067235698,0.4106586470035658,-0.38867136754108655,-0.37065783015367393,-0.39670714093007564,-0.5043605605667321,-0.518791846197976,-0.9870023901256777,-0.46540072036122443,-0.22011898474351607,-0.4125955611215198,-0.4187144898632557,-0.13267092463047564,-0.0014650184448308096,-0.21620965717986534,-0.5795942806944824,-0.4591980905946244,-0.4350131475988266,Doug McDermott,DAL,0,F,0,0,0,1,0,0,0,0
1.211395641780591,1.4181537050849082,0.6096093324105767,0.44654814261026643,-0.0950534315159682,-0.21552527934746482,0.0013102575109376607,1.0105362263702924,0.8004213959874676,-0.593276137953358,0.7836589667485114,-0.8025198277164134,-0.4810576142198304,-0.6051666375626629,-0.2712378410077681,-0.518791846197976,-0.7581953133490773,-0.46540072036122443,0.4530355848790972,-0.38450531194343035,-0.4187144898632557,-0.13267092463047564,0.032039316423908684,-0.21620965717986534,0.5933796640758129,-0.1935903371466338,-0.18249566226714137,Darius Miller,NOP,0,F,0,0,0,1,0,0,0,0
0.873700024763201,-0.2352917361445365,1.8118132814343928,0.33663502936131917,-0.11205958967154618,-0.015702194265032644,0.02128693724291695,-0.5134929733331842,0.3866726685475889,-0.0787448130342049,0.29777697129127967,0.7149245262597853,0.1813410901771087,0.39543894627375586,-0.5043605605667321,0.10795255228648722,-0.3005811597958764,0.8243820979211992,1.664713810199801,-0.028695489020963246,-0.20011020036640956,-0.13267092463047564,-1.0736037342444942,-0.21620965717986534,-1.0061302606109535,-0.5233103069441389,-0.5161794821697254,Jarell Martin,MEM,0,F,0,0,0,1,0,0,0,0
0.08574358505595761,-0.6027240564177464,0.8099766572478794,-0.7295221691534689,-0.11205958967154618,-0.037904759274191714,-0.48811839592254785,1.0596984586187914,0.528898793605047,-0.4003268911086756,0.10146101353078182,-0.5266208542661955,-0.2602580460875173,-0.3550152416035582,-0.6209219203462141,-0.3934429665010833,-0.9870023901256777,0.05051240695174513,0.4530355848790972,-0.4032321447288233,-0.3094123451148326,-0.13267092463047564,0.3000739953738245,-0.21620965717986534,-1.0061302606109535,-0.3126558817957332,-0.3538468130279278,Marreese Speights,ORL,0,F-C,0,0,0,0,1,0,0,0
0.8361782895390465,-0.3577691762356065,1.8786023897134936,0.17176535948789834,-0.11205958967154618,-0.06010732428335097,-0.20844487967484204,0.12561604589730593,0.05050182750268722,0.30715368065515997,-0.4825789608066996,0.4390255528095674,0.9541395786402045,0.8540498388654475,-0.38779920078725005,0.4839991913771652,0.15703299375732443,1.5982517888906536,1.5300828962752782,0.2241167535818427,0.1277962338788597,-0.13267092463047564,-1.2411254085881915,-0.21620965717986534,-1.16608125307963,-0.5324691949940697,-0.6153827799786017,Marquese Chriss,PHX,0,F,0,0,0,1,0,0,0,0
0.5360044077458109,0.7445277845840234,0.14208557445687048,-0.3448262727821536,-0.11205958967154618,-0.08230988929251004,-0.32830495806671567,-0.07103288309669098,0.2832354866876191,0.11420443381047739,0.7689352699164743,-0.6645703409913045,0.01574141407787401,-0.18824764429748847,-0.5043605605667321,-0.26809408680419067,-0.07177408301927599,-0.7233572840177093,-0.624011726517084,-0.2908711480164653,-0.4187144898632557,-0.13267092463047564,0.06554365129264816,-0.21620965717986534,0.5400626665862539,0.081176304351287,0.13315119439746523,Alec Burks,UTA,0,G,0,0,0,0,0,0,1,0
0.6110478781941199,-0.2352917361445365,1.3442895234806864,0.20473929346258257,-0.11205958967154618,-0.037904759274191714,-0.64793183377838,0.27310274264280354,-0.06586500208977875,0.2428372650402658,0.7296720783643749,-0.8025198277164134,-0.2602580460875173,-0.43839904025659315,0.6612530372280881,0.8600458304678432,1.3010683776403267,-0.46540072036122443,1.395451982350756,0.027485009335215922,-0.3094123451148326,-0.13267092463047564,-0.1689866927885282,-0.21620965717986534,-0.8461792681422767,0.8322051244456041,0.8997221320115096,Mario Chalmers,MEM,0,G,0,0,0,0,0,0,1,0
0.19830879072842095,0.43833418435634836,-0.12507085865953307,-0.015086933035311894,-0.11205958967154618,0.05090550076244475,0.1511353555007802,-0.8084663668241796,-0.11111876915351544,-0.2073776442639933,-0.006512763237492137,-0.9404693144415225,-0.5914573982859869,-0.7302423355422152,0.9526564366767931,0.10795255228648722,-0.3005811597958764,-0.9813138476741939,-1.027904468290652,-0.16914673491141066,-0.4187144898632557,-0.13267092463047564,0.06554365129264816,3.1042656618452202,0.5400626665862539,0.2094007370503166,0.178243602492409,Tony Parker,SAS,0,G,0,0,0,0,0,0,1,0
0.873700024763201,0.5608116244474184,0.9435548738060812,0.039869623589161726,-0.1290657478271243,-0.10451245430166911,-0.008678082355051984,0.1747782781458052,0.82628069145246,-0.4646433067235698,0.7296720783643749,-0.6645703409913045,-0.3154579381205956,-0.43839904025659315,-0.09639580133854503,-0.26809408680419067,-0.07177408301927599,-0.46540072036122443,-0.624011726517084,-0.25341748244567924,-0.3094123451148326,-0.13267092463047564,0.6686216789299588,-0.21620965717986534,-0.046424305798893714,-0.12031923274718852,-0.01114451150635495,Luke Kennard,DET,0,G,0,0,0,0,0,0,1,0
0.12326532028011206,-0.6639627764632814,0.9435548738060812,0.039869623589161726,-0.1290657478271243,-0.21552527934746482,0.14114701563479057,0.4205894393883014,0.5418284413375434,-0.33601047549378155,1.0437776107811716,0.4390255528095674,0.34694076627634335,0.3537470469472382,-0.5043605605667321,-0.3934429665010833,-0.07177408301927599,0.3084689706082298,-0.22011898474351607,-0.038058905413659555,-0.20011020036640956,-0.13267092463047564,-0.3700127020009651,-0.21620965717986534,-1.16608125307963,-0.11116034469725769,-0.1915141438861301,Mike Muscala,ATL,0,F-C,0,0,0,0,1,0,0,0
0.4234392020733476,1.6631085852670482,-1.0601183745669456,0.6553830577832664,-0.14607190598270228,-0.25993040936578315,0.37087883255254955,0.22394051039430427,0.49657467427380647,-0.0787448130342049,-0.10957864106175323,-0.5266208542661955,0.01574141407787401,-0.18824764429748847,-0.562641240456473,-0.01739632741040527,1.3010683776403267,0.05051240695174513,-0.08548807081899329,-0.09423940376983872,-0.4187144898632557,-0.13267092463047564,1.8077690644671012,-0.21620965717986534,1.9796215988043437,-0.2577025534961489,-0.3267913681709615,Luc Mbah a Moute,HOU,0,F,0,0,0,1,0,0,0,0
0.2358305259525754,-1.0926338167820264,1.61144595659709,-0.015086933035311894,-0.14607190598270228,-0.037904759274191714,-0.22842155940682063,0.22394051039430427,0.3802078446813407,-0.4003268911086756,0.5971588068760386,-0.2507218808159776,-0.4258577221867522,-0.39670714093007564,-0.562641240456473,-0.01739632741040527,0.15703299375732443,-0.2074441567047397,1.1261901545017106,-0.33768822997994785,-0.4187144898632557,-0.13267092463047564,-1.7771947664880232,-0.21620965717986534,-1.9125192179334545,-0.1752725610467728,-0.22758807036208517,Ben McLemore,MEM,0,G,0,0,0,0,0,0,1,0
0.46096093729750204,0.07090186408313845,0.7431875489687785,0.589435189833898,-0.14607190598270228,0.05090550076244475,-0.16849152021088346,-0.46433074108468503,0.024642532037694884,-0.33601047549378155,0.6560535942041882,-0.5266208542661955,0.01574141407787401,-0.14655574497097099,2.1765507143613543,0.9853947101647357,-0.07177408301927599,-0.7233572840177093,-0.08548807081899329,0.233480169974539,-0.09080805561798648,0.5134856156994334,0.032039316423908684,-0.21620965717986534,-0.3130092932466881,-0.0562070163976734,-0.07427388283927626,Jarrett Jack,NYK,0,G,0,0,0,0,0,0,1,0
0.9112217599873553,1.1119601048572332,0.409242007573274,0.006895689614477475,-0.16307806413828024,-0.037904759274191714,0.04126361697489553,0.12561604589730593,0.19919277642639371,-0.593276137953358,0.2781453755152296,-0.9404693144415225,-0.5914573982859869,-0.7302423355422152,-0.212957161118027,-0.3934429665010833,-0.5293882365724768,-0.7233572840177093,-0.08548807081899329,-0.4219589775142164,-0.4187144898632557,-0.13267092463047564,0.26656966050508507,-0.21620965717986534,0.5400626665862539,0.2094007370503166,0.4127241245861167,Ian Clark,NOP,0,G,0,0,0,0,0,0,1,0
