,Player,Team,AGE,GP_x,W,L,MIN,PTS,FGA,FG%,3PA,3P%,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,Year,累積前三隊,當年有無入選,勝率,position,DFG_percent,DIFF_percent,year
222,Norris Cole,NOP,26,75,37,38,24.4,7.6,7.4,41.2,2.3,31.3,1.1,71.6,0.2,1.9,2.1,3.4,1.3,0.8,0.2,1.7,16.8,0,0,-2.5,2015,0,False,0.49,G,50.0,-2.8,2015
223,Cody Zeller,CHA,22,62,27,35,24.0,7.6,6.0,46.1,0.0,100.0,2.6,77.4,1.6,4.3,5.8,1.6,1.0,0.5,0.8,2.5,20.1,2,0,0.3,2015,0,False,0.44,F-C,48.3,-5.7,2015
224,JJ Hickson,DEN,26,73,26,47,19.3,7.6,6.3,47.5,0.0,0.0,2.8,57.7,2.1,4.1,6.2,0.8,1.3,0.5,0.5,1.9,17.8,9,0,-3.2,2015,0,False,0.36,F-C,55.8,1.3,2015
225,J.J. Barea,DAL,31,77,49,28,17.7,7.5,7.0,42.0,2.2,32.3,1.2,80.9,0.3,1.4,1.7,3.4,0.9,0.4,0.0,1.4,15.2,0,0,1.6,2015,0,False,0.64,G,53.9,1.2,2015
226,Tayshaun Prince,DET,35,58,27,31,24.1,7.5,6.9,44.0,1.2,46.3,1.1,75.4,0.9,2.7,3.6,1.6,0.6,0.5,0.3,0.9,16.0,0,0,-2.3,2015,0,False,0.47,F,56.0,2.5,2015
227,Marvin Williams,CHA,29,78,32,46,26.1,7.4,6.3,42.4,3.4,35.8,1.1,71.3,0.7,4.2,4.9,1.3,0.8,0.9,0.5,1.9,18.5,1,0,-2.0,2015,0,False,0.41,F,52.3,-1.3,2015
228,Ray McCallum,SAC,24,68,22,46,21.1,7.4,6.9,43.8,1.6,30.6,1.2,67.9,0.8,1.9,2.6,2.8,1.3,0.7,0.2,1.4,15.9,0,0,-3.5,2015,0,False,0.32,G,63.2,10.3,2015
229,Donald Sloan,IND,27,53,22,31,20.9,7.4,6.7,40.8,2.5,31.3,1.5,77.9,0.2,2.5,2.7,3.6,1.2,0.4,0.0,0.9,16.1,1,0,-1.6,2015,0,False,0.42,G,55.7,2.9,2015
230,Alan Anderson,BKN,32,74,35,39,23.6,7.4,5.9,44.3,2.8,34.8,1.4,81.2,0.4,2.3,2.8,1.1,0.8,0.8,0.1,2.0,14.0,0,0,-0.8,2015,0,False,0.47,G-F,64.0,10.2,2015
231,Omer Asik,NOP,28,76,43,33,26.1,7.3,5.4,51.7,0.0,0.0,3.0,58.2,3.2,6.6,9.8,0.9,1.3,0.4,0.7,1.9,22.6,13,0,0.3,2015,0,False,0.57,C,55.8,0.7,2015
232,Channing Frye,ORL,32,75,23,52,24.9,7.3,6.5,39.2,4.6,39.3,0.5,88.6,0.4,3.5,3.9,1.3,1.0,0.6,0.5,2.5,16.3,2,0,-3.3,2015,0,False,0.31,F,60.1,5.9,2015
233,Henry Walker,MIA,27,24,12,12,26.1,7.3,7.0,34.5,5.5,34.1,0.8,77.8,0.3,3.1,3.4,1.2,1.0,1.0,0.4,3.2,16.3,0,0,0.0,2015,0,False,0.5,F,62.5,8.7,2015
234,Larry Sanders,MIL,26,27,12,15,21.7,7.3,6.4,50.0,0.0,0.0,1.8,50.0,2.5,3.7,6.1,0.9,1.0,1.0,1.4,3.9,22.1,0,0,-3.3,2015,0,False,0.44,C,50.9,-3.7,2015
235,Brandan Wright,PHX,27,75,37,38,19.3,7.3,4.8,64.2,0.0,0.0,1.5,69.6,1.7,2.6,4.3,0.5,0.5,0.7,1.3,1.4,18.5,3,0,-0.2,2015,0,False,0.49,F,49.3,-4.4,2015
236,Joakim Noah,CHI,30,67,39,28,30.6,7.2,6.4,44.5,0.0,0.0,2.6,60.3,3.3,6.4,9.6,4.7,1.8,0.7,1.1,3.0,29.4,15,0,1.2,2015,1,False,0.58,C,47.7,-7.1,2015
237,Jared Dudley,MIL,29,72,39,33,23.8,7.2,5.9,46.8,2.7,38.5,0.9,71.6,0.6,2.4,3.1,1.8,0.9,1.0,0.2,1.6,16.2,0,0,1.5,2015,0,False,0.54,F-G,51.0,-1.6,2015
238,Carl Landry,SAC,31,70,26,44,17.0,7.2,5.3,51.5,0.0,0.0,2.1,82.0,1.4,2.4,3.8,0.4,0.8,0.2,0.2,1.9,12.9,3,0,-3.1,2015,0,False,0.37,F,50.0,-4.5,2015
239,Trevor Booker,UTA,27,79,37,42,19.8,7.2,5.9,48.7,1.1,34.5,1.9,58.1,1.8,3.3,5.0,1.1,1.1,0.5,0.5,1.8,16.9,3,0,0.4,2015,0,False,0.47,F,45.4,-8.3,2015
240,Quincy Pondexter,NOP,27,75,48,27,23.9,7.2,6.0,42.1,3.3,37.3,1.3,74.0,0.7,1.9,2.6,1.3,0.7,0.3,0.3,2.0,13.2,0,0,0.1,2015,0,False,0.64,F-G,57.7,3.0,2015
241,Quincy Pondexter,NOP,27,75,48,27,23.9,7.2,6.0,42.1,3.3,37.3,1.3,74.0,0.7,1.9,2.6,1.3,0.7,0.3,0.3,2.0,13.2,0,0,0.1,2015,0,False,0.64,G-F,55.8,4.0,2015
242,Lance Thomas,NYK,27,62,20,42,24.0,7.1,7.1,41.2,0.4,31.8,1.6,72.7,1.0,2.1,3.1,1.1,1.2,0.6,0.1,1.6,13.6,0,0,-5.5,2015,0,False,0.32,F,54.8,0.6,2015
243,Leandro Barbosa,GSW,32,66,54,12,14.9,7.1,5.8,47.4,1.7,38.4,1.1,78.4,0.3,1.0,1.4,1.5,0.7,0.6,0.1,1.3,12.5,0,0,-0.1,2015,0,False,0.82,G,69.4,16.3,2015
244,Jason Terry,HOU,37,77,53,24,21.3,7.0,5.8,42.2,4.2,39.0,0.6,81.3,0.2,1.4,1.6,1.9,1.0,0.9,0.2,1.5,14.1,0,0,1.8,2015,0,False,0.69,G,59.4,6.5,2015
245,John Henson,MIL,24,67,35,32,18.3,7.0,5.2,56.6,0.0,0.0,2.0,56.9,1.9,2.8,4.7,0.9,1.3,0.4,2.0,2.3,19.9,2,0,-1.1,2015,0,False,0.52,C-F,49.4,-4.1,2015
246,Austin Rivers,LAC,22,76,46,30,20.6,7.0,6.5,40.9,1.7,29.8,1.7,67.5,0.4,1.6,2.0,2.0,0.9,0.6,0.2,1.9,14.0,0,0,-1.7,2015,0,False,0.61,G,58.8,6.2,2015
247,Patty Mills,SAS,26,51,37,14,15.7,6.9,6.6,38.1,3.6,34.1,0.8,82.5,0.4,1.1,1.5,1.7,0.7,0.5,0.0,1.1,12.3,0,0,3.0,2015,0,False,0.73,G,48.6,-2.6,2015
248,Kevin Garnett,MIN,39,47,20,27,20.3,6.9,6.5,46.7,0.1,14.3,1.0,80.0,1.0,5.6,6.6,1.6,1.0,1.0,0.4,2.3,20.3,3,0,-0.5,2015,9,False,0.43,F-C,57.0,3.0,2015
249,Jusuf Nurkic,DEN,20,62,21,41,17.8,6.9,6.2,44.6,0.0,0.0,2.1,63.6,2.0,4.1,6.2,0.8,1.4,0.8,1.1,3.3,19.9,4,0,-0.1,2015,0,False,0.34,C,49.7,-4.2,2015
250,Will Barton,DEN,24,58,30,28,17.0,6.8,6.1,42.5,1.5,27.1,1.6,78.7,0.4,2.3,2.8,1.4,1.1,0.8,0.3,1.2,14.7,2,0,-0.5,2015,0,False,0.52,G,44.8,-8.9,2015
251,CJ McCollum,POR,23,62,37,25,15.7,6.8,5.9,43.6,2.2,39.6,1.2,69.9,0.2,1.2,1.5,1.0,0.8,0.7,0.1,1.3,11.8,0,0,1.9,2015,0,False,0.6,G,51.4,-1.2,2015
252,Chase Budinger,MIN,27,67,8,59,19.2,6.8,5.8,43.3,2.1,36.4,1.2,82.7,0.5,2.5,3.0,1.0,0.7,0.7,0.1,1.1,13.5,0,0,-3.9,2015,0,False,0.12,F,62.4,8.7,2015
253,Cory Joseph,SAS,23,79,53,26,18.3,6.8,5.2,50.4,0.6,36.4,1.8,73.4,0.6,1.9,2.4,2.4,0.8,0.6,0.2,1.3,14.8,0,0,2.2,2015,0,False,0.67,G,56.9,4.1,2015
254,Brian Roberts,CHA,29,72,30,42,18.5,6.7,6.3,38.9,2.7,32.1,1.0,89.2,0.2,1.3,1.5,2.3,0.8,0.5,0.1,1.0,12.7,0,0,-1.2,2015,0,False,0.42,G,53.2,1.5,2015
255,Adreian Payne,MIN,24,32,7,25,23.1,6.7,6.9,41.4,0.3,11.1,1.4,65.2,1.5,3.6,5.1,0.9,1.4,0.6,0.3,2.8,15.4,3,0,-7.6,2015,0,False,0.22,F-C,63.7,8.7,2015
256,Darrell Arthur,DEN,27,58,22,36,17.0,6.6,6.6,40.4,1.9,23.6,1.0,78.0,0.9,2.0,2.9,1.0,0.8,0.8,0.4,2.5,14.6,2,0,-0.2,2015,0,False,0.38,F,48.4,-5.6,2015
257,Aron Baynes,SAS,28,70,49,21,16.0,6.6,4.7,56.6,0.1,25.0,1.5,86.5,1.6,3.0,4.5,0.5,0.9,0.2,0.3,2.3,13.5,5,0,1.9,2015,0,False,0.7,C-F,47.9,-5.9,2015
258,Kevin Seraphin,WAS,25,79,45,34,15.6,6.6,5.7,51.3,0.0,0.0,1.0,70.7,1.1,2.5,3.6,0.7,1.2,0.1,0.7,2.5,13.5,1,0,-2.0,2015,0,False,0.57,C,50.8,-2.4,2015
259,Alexis Ajinca,NOP,27,68,41,27,14.1,6.5,4.8,55.0,0.0,0.0,1.5,81.8,1.5,3.1,4.6,0.7,1.0,0.3,0.8,2.2,15.3,5,0,-0.2,2015,0,False,0.6,C,50.5,-3.3,2015
260,Ryan Kelly,LAL,24,52,11,41,23.7,6.4,5.9,33.7,2.6,33.6,1.8,83.2,0.3,2.6,2.8,1.8,0.7,0.6,0.5,2.3,14.8,0,0,-2.8,2015,0,False,0.21,F,56.4,1.4,2015
261,Anthony Tolliver,DET,30,76,36,40,18.9,6.3,5.2,41.0,3.8,36.6,0.9,78.3,0.7,2.4,3.1,0.8,0.7,0.3,0.2,1.8,12.1,1,0,1.4,2015,0,False,0.47,F,54.0,0.1,2015
262,Jerami Grant,PHI,21,65,18,47,21.2,6.3,5.4,35.2,2.4,31.4,3.0,59.1,0.8,2.3,3.0,1.2,1.3,0.6,1.0,2.2,15.5,0,0,-2.7,2015,0,False,0.28,F,49.0,-4.6,2015
263,Andrew Bogut,GSW,30,67,58,9,23.6,6.3,5.3,56.3,0.0,0.0,0.6,52.4,2.1,6.0,8.1,2.7,1.6,0.6,1.7,2.8,25.3,6,0,8.0,2015,1,False,0.87,C,41.8,-12.9,2015
264,Charlie Villanueva,DAL,30,64,37,27,10.6,6.3,5.7,41.4,3.5,37.6,0.5,57.1,0.5,1.9,2.3,0.3,0.4,0.2,0.3,1.0,10.8,0,0,-0.8,2015,0,False,0.58,F,56.6,2.0,2015
265,Mitch McGary,OKC,23,32,20,12,15.2,6.3,5.2,53.3,0.1,0.0,1.3,62.5,1.7,3.5,5.2,0.4,1.0,0.5,0.5,2.3,15.2,3,0,1.5,2015,0,False,0.62,F,61.9,6.8,2015
266,Ramon Sessions,WAS,29,64,26,38,18.6,6.3,5.2,37.4,0.9,31.7,2.7,76.9,0.4,1.9,2.3,2.8,1.3,0.5,0.0,1.1,13.3,0,0,-2.5,2015,0,False,0.41,G,66.3,13.1,2015
267,Jeremy Lamb,OKC,23,47,27,20,13.5,6.3,5.3,41.6,2.4,34.2,1.2,89.1,0.2,2.1,2.3,0.9,0.6,0.4,0.1,1.1,11.6,1,0,-1.5,2015,0,False,0.57,G,55.2,2.2,2015
268,Danny Granger,PHX,32,30,11,19,20.4,6.3,5.4,40.1,2.8,35.7,1.2,75.7,0.7,2.0,2.7,0.6,0.8,0.4,0.2,2.2,11.4,0,0,-3.5,2015,0,False,0.37,F-G,54.2,0.0,2015
269,Alex Len,PHX,22,69,35,34,22.0,6.3,5.1,50.7,0.0,33.3,1.5,70.2,2.1,4.5,6.6,0.5,1.1,0.5,1.5,3.1,19.8,10,0,-0.4,2015,0,False,0.51,C,48.7,-5.4,2015
270,Ben Gordon,ORL,32,56,17,39,14.1,6.2,5.3,43.7,1.7,36.1,1.2,83.6,0.1,1.0,1.1,0.9,1.0,0.3,0.0,1.1,8.7,0,0,-2.4,2015,0,False,0.3,G,68.3,17.2,2015
271,Shane Larkin,NYK,22,76,16,60,24.5,6.2,5.7,43.3,1.5,30.2,1.0,78.2,0.4,1.9,2.3,3.0,1.1,1.2,0.1,2.0,16.4,1,0,-5.2,2015,0,False,0.21,G,62.4,9.9,2015
272,Chris Copeland,IND,31,50,19,31,16.5,6.2,6.2,36.1,3.3,31.1,0.9,73.3,0.5,1.8,2.2,1.0,1.2,0.2,0.2,1.6,10.5,1,0,-0.6,2015,0,False,0.38,F,56.9,2.5,2015
273,Ish Smith,PHI,26,55,24,31,15.1,6.1,6.7,39.0,1.1,30.0,1.0,59.6,0.3,1.5,1.8,3.3,1.4,0.7,0.1,0.9,14.1,0,0,-1.9,2015,0,False,0.44,G,62.9,9.8,2015
274,T.J. Warren,PHX,21,40,17,23,15.4,6.1,5.4,52.8,0.5,23.8,0.5,73.7,1.0,1.1,2.1,0.6,0.7,0.5,0.2,1.3,11.0,0,0,-2.4,2015,0,False,0.42,F,56.7,1.8,2015
275,Jason Thompson,SAC,28,81,29,52,24.6,6.1,5.3,47.0,0.0,0.0,1.8,62.2,1.7,4.8,6.5,1.0,1.0,0.4,0.7,3.0,17.8,7,0,-2.3,2015,0,False,0.36,F,53.2,-1.7,2015
276,Tony Snell,CHI,23,72,43,29,19.6,6.0,5.2,42.9,2.7,37.1,0.8,80.0,0.4,2.0,2.4,0.9,0.7,0.4,0.2,1.2,11.4,1,0,0.7,2015,0,False,0.6,F,57.9,3.0,2015
277,Tarik Black,LAL,23,63,25,38,19.0,6.0,4.3,57.5,0.0,0.0,1.9,55.1,2.3,3.6,5.8,0.7,0.8,0.3,0.4,2.5,15.3,5,0,-1.3,2015,0,False,0.4,C-F,57.8,3.2,2015
278,Otto Porter Jr.,WAS,22,74,41,33,19.4,6.0,5.3,45.0,1.4,33.7,1.1,73.4,0.9,2.0,3.0,0.9,0.7,0.6,0.4,1.3,13.2,0,0,-0.5,2015,0,False,0.55,F,54.1,2.0,2015
279,Kyle Singler,OKC,27,80,36,44,21.8,6.0,5.6,38.6,3.0,39.8,0.7,76.9,0.4,2.0,2.4,1.1,0.7,0.6,0.3,1.9,12.4,0,0,-1.2,2015,0,False,0.45,F,55.6,1.8,2015
280,Jonas Jerebko,BOS,28,75,37,38,16.4,6.0,5.1,44.6,1.9,38.6,0.9,84.8,1.2,2.5,3.8,0.9,0.6,0.6,0.2,1.8,13.9,1,0,1.9,2015,0,False,0.49,F,49.1,-4.5,2015
281,Meyers Leonard,POR,23,55,32,23,15.4,5.9,4.5,51.0,2.0,42.0,0.6,93.8,0.8,3.7,4.5,0.6,0.7,0.2,0.3,2.1,12.9,3,0,0.3,2015,0,False,0.58,C,44.5,-9.6,2015
282,Tyler Johnson,MIA,23,32,15,17,18.8,5.9,5.2,41.9,1.5,37.5,1.5,68.1,0.4,2.1,2.5,1.3,0.9,1.0,0.3,1.3,13.9,1,0,-2.0,2015,0,False,0.47,G,57.6,5.0,2015
283,Shaun Livingston,GSW,29,78,64,14,18.8,5.9,5.1,50.0,0.0,0.0,1.2,71.4,0.6,1.8,2.3,3.3,1.3,0.6,0.3,1.4,15.1,1,0,0.7,2015,0,False,0.82,G,53.7,0.8,2015
284,Caron Butler,DET,35,78,30,48,20.8,5.9,5.1,40.7,2.8,37.9,0.8,90.2,0.3,2.2,2.5,1.0,0.6,0.6,0.1,1.5,11.6,0,0,-0.3,2015,0,False,0.38,F,62.1,7.6,2015
285,Willie Green,ORL,33,52,15,37,18.3,5.9,5.9,38.6,2.3,34.7,0.7,82.4,0.3,1.3,1.5,1.3,0.9,0.5,0.1,1.6,10.5,0,0,-1.6,2015,0,False,0.29,G,51.1,-2.0,2015
286,Quincy Acy,NYK,24,68,12,56,18.9,5.9,4.9,45.9,0.9,30.0,1.4,78.4,1.2,3.3,4.4,1.0,0.9,0.4,0.3,2.2,13.9,1,0,-3.1,2015,0,False,0.18,F,47.1,-6.6,2015
287,Richard Jefferson,DAL,35,74,46,28,16.8,5.8,4.4,44.4,2.1,42.6,1.5,68.4,0.3,2.1,2.5,0.8,0.7,0.4,0.1,1.6,11.1,2,0,0.1,2015,0,False,0.62,F,60.1,5.6,2015
288,Spencer Hawes,LAC,27,73,52,21,17.5,5.8,5.7,39.3,2.4,31.3,0.9,64.7,0.4,3.1,3.5,1.2,0.8,0.3,0.7,2.4,14.2,0,0,-1.3,2015,0,False,0.71,F-C,51.3,-2.1,2015
289,Vince Carter,MEM,38,66,45,21,16.5,5.8,6.2,33.3,3.5,29.7,0.9,78.9,0.4,1.6,2.0,1.2,0.7,0.7,0.2,1.5,12.0,0,0,0.5,2015,2,False,0.68,G-F,47.7,-5.9,2015
290,Kyle O'Quinn,ORL,25,51,15,36,16.2,5.8,4.7,49.2,0.8,27.9,1.1,77.2,0.9,3.0,3.9,1.2,1.1,0.6,0.8,2.2,15.2,3,0,-2.4,2015,0,False,0.29,F-C,51.8,-3.3,2015
291,Chris Johnson,UTA,25,29,9,20,18.2,5.7,5.3,40.3,3.3,29.5,0.6,87.5,0.3,1.6,1.9,0.5,0.5,0.9,0.2,1.5,11.7,0,0,-1.1,2015,0,False,0.31,F,48.2,-5.5,2015
292,Chris Johnson,UTA,25,29,9,20,18.2,5.7,5.3,40.3,3.3,29.5,0.6,87.5,0.3,1.6,1.9,0.5,0.5,0.9,0.2,1.5,11.7,0,0,-1.1,2015,0,False,0.31,F,48.2,-5.5,2015
293,Kirk Hinrich,CHI,34,66,37,29,24.4,5.7,5.8,37.3,2.5,34.5,0.8,70.0,0.3,1.5,1.8,2.2,1.1,0.7,0.2,2.2,12.9,0,0,0.6,2015,0,False,0.56,G,50.0,-1.8,2015
294,Thomas Robinson,PHI,24,54,26,28,14.8,5.7,4.8,48.5,0.0,0.0,2.0,52.8,1.8,3.9,5.6,0.6,1.1,0.6,0.4,1.9,15.2,4,0,0.2,2015,0,False,0.48,F,50.3,-2.7,2015
295,Nate Robinson,DEN,31,42,22,20,14.1,5.7,6.1,34.5,2.7,27.7,1.1,67.4,0.4,0.8,1.2,2.3,0.7,0.5,0.1,1.8,11.5,0,0,-3.0,2015,0,False,0.52,G,51.2,-1.6,2015
296,Pero Antic,ATL,32,63,46,17,16.5,5.7,4.7,36.5,2.7,30.1,2.0,71.5,0.9,2.1,3.0,0.8,0.8,0.3,0.2,2.1,11.2,0,0,2.4,2015,0,False,0.73,F-C,47.9,-6.4,2015
297,PJ Hairston,CHA,22,45,19,26,15.3,5.6,6.0,32.3,3.6,30.1,0.8,86.1,0.5,1.6,2.0,0.5,0.5,0.5,0.3,1.4,10.6,1,0,-2.3,2015,0,False,0.42,G-F,59.7,6.0,2015
298,Archie Goodwin,PHX,20,41,16,25,13.0,5.6,4.9,39.3,1.0,29.3,2.0,73.5,0.7,1.1,1.8,1.1,1.2,0.4,0.2,1.3,10.2,0,0,-4.0,2015,0,False,0.39,G,59.2,7.3,2015
299,John Jenkins,ATL,24,24,13,11,12.4,5.6,4.1,49.5,2.2,40.4,0.8,84.2,0.1,1.5,1.6,0.5,0.3,0.4,0.0,0.6,9.3,0,0,-1.0,2015,0,False,0.54,G,57.9,5.0,2015
300,Al-Farouq Aminu,DAL,24,74,45,29,18.5,5.6,4.8,41.2,1.7,27.4,1.6,71.2,1.5,3.1,4.6,0.8,0.7,0.9,0.8,1.9,16.9,4,0,1.4,2015,0,False,0.61,F,47.2,-6.7,2015
301,Cole Aldrich,NYK,26,61,11,50,16.0,5.5,4.9,47.8,0.0,0.0,1.0,78.1,1.7,3.9,5.5,1.2,1.0,0.6,1.1,2.0,18.1,6,0,-4.5,2015,0,False,0.18,C,52.4,-1.5,2015
302,Sean Kilpatrick,MIN,25,4,2,2,17.9,5.5,5.0,35.0,3.3,30.8,1.0,100.0,0.3,1.3,1.5,1.0,0.5,0.8,0.0,0.8,10.6,0,0,4.3,2015,0,False,0.5,G,100.0,47.1,2015
303,Shelvin Mack,ATL,25,55,37,18,15.1,5.4,5.3,40.1,2.3,31.5,0.6,80.6,0.1,1.3,1.4,2.8,0.9,0.5,0.0,0.6,12.2,1,0,0.8,2015,0,False,0.67,G,62.3,9.8,2015
304,Drew Gooden,WAS,33,51,31,20,16.9,5.4,5.4,39.9,1.2,39.0,0.9,77.3,1.4,3.0,4.4,1.0,0.5,0.4,0.2,1.8,13.3,2,0,0.0,2015,0,False,0.61,F,58.2,4.4,2015
305,Shawne Williams,DET,29,63,26,37,17.2,5.4,4.8,40.3,2.8,36.0,0.6,87.5,0.6,2.1,2.6,0.7,0.5,0.4,0.3,2.1,11.3,1,0,-1.6,2015,0,False,0.41,F,55.9,2.4,2015
306,Cleanthony Early,NYK,24,39,6,33,16.6,5.4,5.5,35.5,2.2,26.2,1.2,75.0,0.6,1.9,2.5,0.9,1.0,0.6,0.3,1.5,11.5,0,0,-4.2,2015,0,False,0.15,F,57.1,2.6,2015
307,Thabo Sefolosha,ATL,31,52,43,9,18.8,5.3,4.8,41.8,1.5,32.1,1.1,77.6,1.0,3.3,4.3,1.4,0.7,1.0,0.4,1.3,16.2,1,0,3.3,2015,0,False,0.83,F-G,45.5,-7.8,2015
308,Justin Hamilton,MIN,25,41,6,35,17.4,5.3,4.3,47.8,0.8,32.3,1.1,83.0,1.4,1.9,3.3,0.9,0.6,0.7,0.7,1.7,14.1,2,0,-4.3,2015,0,False,0.15,C,52.3,-2.5,2015
309,Bryce Cotton,UTA,22,15,9,6,10.6,5.3,4.6,42.0,1.3,35.0,1.2,83.3,0.2,1.0,1.2,1.0,0.8,0.3,0.0,0.4,8.3,0,0,0.0,2015,0,False,0.6,G,65.0,13.2,2015
310,Chris Andersen,MIA,36,60,27,33,18.9,5.3,3.5,58.0,0.2,30.8,1.9,66.7,1.3,3.7,5.0,0.7,0.7,0.4,1.0,1.5,16.1,1,0,0.0,2015,0,False,0.45,F-C,57.1,2.6,2015
311,Ricky Ledo,NYK,22,17,4,13,14.4,5.3,5.6,33.3,1.6,37.0,1.3,72.7,0.9,1.2,2.1,1.1,1.5,0.4,0.1,1.2,9.2,0,0,-3.1,2015,0,False,0.24,G,61.1,8.6,2015
312,Elijah Millsap,UTA,27,47,25,22,19.7,5.3,5.1,34.0,1.9,31.1,1.8,67.4,0.6,2.6,3.2,1.2,1.4,1.2,0.3,2.6,14.1,0,0,1.2,2015,0,False,0.53,G,50.5,-4.0,2015
313,Brandon Davies,PHI,23,27,6,21,15.7,5.3,5.1,40.1,1.3,23.5,1.4,64.9,1.4,1.7,3.1,1.1,1.1,0.7,0.3,2.2,12.3,0,0,-6.0,2015,0,False,0.22,F,62.6,7.6,2015
314,Anthony Bennett,MIN,22,57,12,45,15.7,5.2,5.2,42.1,0.4,30.4,1.1,64.1,0.9,2.9,3.8,0.8,0.6,0.5,0.3,1.5,12.7,2,0,-5.2,2015,0,False,0.21,F,63.3,8.2,2015
315,JaKarr Sampson,PHI,22,74,17,57,15.3,5.2,4.7,42.2,1.7,24.4,1.3,67.0,0.5,1.7,2.2,1.0,1.0,0.5,0.4,1.8,11.0,0,0,-4.5,2015,0,False,0.23,G-F,52.7,-0.6,2015
316,Kent Bazemore,ATL,25,75,53,22,17.6,5.2,4.4,42.6,1.8,36.4,1.3,60.0,0.3,2.7,3.0,1.0,1.0,0.7,0.4,1.7,12.7,0,0,-1.3,2015,0,False,0.71,G,48.3,-4.4,2015
317,Tim Frazier,POR,24,11,3,8,21.8,5.2,5.5,34.4,1.5,29.4,1.9,47.6,0.5,2.0,2.5,5.5,2.3,0.7,0.0,2.4,16.3,1,0,-0.5,2015,0,False,0.27,G,77.8,23.6,2015
318,Kosta Koufos,MEM,26,81,55,26,16.6,5.2,4.4,50.8,0.0,0.0,1.0,64.7,1.5,3.8,5.3,0.5,0.9,0.4,0.8,1.8,14.7,0,0,1.2,2015,0,False,0.68,C,46.2,-7.9,2015
319,Aaron Gordon,ORL,19,47,14,33,17.0,5.2,4.4,44.7,1.0,27.1,1.3,72.1,1.0,2.6,3.6,0.7,0.8,0.4,0.5,1.8,12.5,1,0,-3.5,2015,0,False,0.3,F,46.6,-8.1,2015
320,Dante Cunningham,NOP,28,66,37,29,25.0,5.2,5.1,45.7,0.2,10.0,0.7,61.7,1.1,2.8,3.9,0.8,0.5,0.7,0.6,1.5,14.2,1,0,-0.5,2015,0,False,0.56,F,56.2,1.6,2015
321,Ronnie Price,LAL,32,43,13,30,22.8,5.1,5.2,34.5,2.5,28.4,1.0,80.0,0.4,1.2,1.6,3.8,1.2,1.6,0.1,2.7,16.6,0,0,-1.7,2015,0,False,0.3,G,58.7,4.3,2015
322,Shabazz Napier,MIA,23,51,24,27,19.8,5.1,4.5,38.2,2.3,36.4,1.1,78.6,0.3,1.9,2.2,2.5,1.6,0.8,0.1,1.5,12.6,0,0,-0.6,2015,0,False,0.47,G,71.4,17.8,2015
323,AJ Price,CLE,28,26,11,15,12.4,5.1,5.3,37.2,2.2,26.3,0.9,66.7,0.2,1.0,1.2,1.8,0.5,0.3,0.0,0.6,9.5,0,0,-2.5,2015,0,False,0.42,G,56.5,4.1,2015
324,James Ennis III,MIA,24,62,27,35,17.0,5.0,4.0,40.9,1.5,32.6,1.5,84.0,0.8,2.0,2.8,0.8,0.6,0.4,0.3,1.4,11.0,1,0,-0.1,2015,0,False,0.44,F,57.0,4.3,2015
325,Joe Ingles,UTA,27,79,36,43,21.2,5.0,4.5,41.5,2.6,35.6,0.5,75.0,0.3,1.9,2.2,2.3,1.2,0.9,0.1,1.6,13.0,0,0,-0.6,2015,0,False,0.46,G-F,57.2,3.0,2015
326,Gigi Datome,BOS,27,21,11,10,10.0,5.0,4.2,48.3,1.9,45.0,0.0,100.0,0.1,1.2,1.4,0.4,0.4,0.1,0.3,0.7,8.2,0,0,3.2,2015,0,False,0.52,F,52.4,-1.0,2015
327,Lavoy Allen,IND,26,63,29,34,17.0,5.0,4.7,47.2,0.0,0.0,0.7,70.2,2.0,3.2,5.1,1.2,0.6,0.2,0.7,1.6,15.0,4,0,1.4,2015,0,False,0.46,F-C,49.6,-3.9,2015
328,Mike Muscala,ATL,23,40,26,14,12.6,4.9,3.8,55.0,0.6,40.9,0.6,88.0,1.3,1.7,3.0,0.6,0.5,0.4,0.5,1.3,11.5,1,0,1.4,2015,0,False,0.65,F-C,52.0,0.2,2015
329,Lou Amundson,NYK,32,53,17,36,17.7,4.9,4.8,42.7,0.0,0.0,1.6,47.1,1.8,3.3,5.1,1.3,1.2,0.4,1.0,2.4,16.0,3,0,-2.8,2015,0,False,0.32,F,51.6,-3.1,2015
330,Andrew Nicholson,ORL,25,40,14,26,12.3,4.9,4.8,43.7,1.0,31.7,0.6,60.0,0.4,1.6,2.1,0.6,0.6,0.2,0.3,1.3,8.9,0,0,-2.1,2015,0,False,0.35,F,46.1,-6.7,2015
331,Shawn Marion,CLE,37,57,36,21,19.3,4.8,4.7,44.6,0.8,26.1,0.6,76.5,1.1,2.4,3.5,0.9,0.6,0.5,0.5,1.0,12.7,0,0,0.9,2015,2,False,0.63,G-F,55.1,0.7,2015
332,Dante Exum,UTA,19,82,38,44,22.2,4.8,5.1,34.9,3.2,31.4,0.4,62.5,0.3,1.3,1.6,2.4,1.4,0.5,0.2,1.8,10.9,0,0,1.1,2015,0,False,0.46,G,60.0,6.9,2015
