date,sum,oil_sc,steel_sc,CPI_sc,CPIT_sc,economicgrowth_sc,gdp_sc,incomeaverage_sc,covid_sc,industry_sc,stock_sc,last_sell,恐慌_last_month,塞港_last_month,diff,oil_sc_last_month,steel_sc_last_month,CPI_sc_last_month,economicgrowth_sc_last_month,gdp_sc_last_month,incomeaverage_sc_last_month,covid_sc_last_month,industry_sc_last_month,stock_sc_last_month,CPIT_sc_last_month
2012-02-01,21369.0,1.9191450405147321,0.4564386623948787,-2.2055869344604027,0.8617515041124784,0.8617515041124784,7.681145747739722,-1.5971934489416393,-0.15947921846334845,-1.537101769643241,-0.8401441943149122,40134,0.0,0.0,-18765.0,1.457633653576615,0.4564386623948787,-1.6837475118893652,0.8393164040027461,7.681145747739722,-1.5971934489416393,-0.15947921846334845,-1.9755503666575056,-1.0522249964282349,0.8393164040027461
2012-03-01,32029.0,1.9371458995903266,0.4564386623948787,-2.2055869344604027,0.8617515041124784,0.8617515041124784,-0.13019719989401024,-1.5971934489416393,-0.15947921846334845,-1.537101769643241,-0.8401441943149122,21369,0.0,0.0,10660.0,1.9191450405147321,0.4564386623948787,-2.2055869344604027,0.8617515041124784,7.681145747739722,-1.5971934489416393,-0.15947921846334845,-1.537101769643241,-0.8401441943149122,0.8617515041124784
2012-04-01,27782.0,1.779734131929276,0.6287208942974972,-1.79789988557678,1.5095650197810135,1.5095650197810135,-0.13019280589072996,-1.758702391706488,-0.15947921846334845,-1.0042850971126622,-1.0576150968989155,32029,0.0,0.0,-4247.0,1.9371458995903266,0.4564386623948787,-2.2055869344604027,0.8617515041124784,-0.13019719989401024,-1.5971934489416393,-0.15947921846334845,-1.537101769643241,-0.8401441943149122,0.8617515041124784
2012-05-01,30129.0,1.1175323161483601,0.6287208942974972,-1.6022101021126454,1.2263218808956355,1.2263218808956355,-0.13019280589072996,-1.758702391706488,-0.15947921846334845,-0.7821571655127202,-1.1278758987374382,27782,0.0,0.0,2347.0,1.779734131929276,0.6287208942974972,-1.79789988557678,1.5095650197810135,-0.13019280589072996,-1.758702391706488,-0.15947921846334845,-1.0042850971126622,-1.0576150968989155,1.5095650197810135
2012-06-01,29362.0,0.9022880012444416,0.6287208942974972,-1.3494441318047974,0.8897953792496428,0.8897953792496428,-0.13019280589072996,-1.758702391706488,-0.15947921846334845,-1.1618071923975875,-1.1297076906942713,30129,0.0,0.0,-767.0,1.1175323161483601,0.6287208942974972,-1.6022101021126454,1.2263218808956355,-0.13019280589072996,-1.758702391706488,-0.15947921846334845,-0.7821571655127202,-1.1278758987374382,1.2263218808956355
2012-07-01,39846.0,1.2554112367273822,0.11187419858964162,-1.1985999237178553,0.9935577172571582,0.9935577172571582,-0.13019155983009822,-1.4447185023249383,-0.15947921846334845,-0.8395039190957111,-1.138757865898624,29362,0.0,0.0,10484.0,0.9022880012444416,0.6287208942974972,-1.3494441318047974,0.8897953792496428,-0.13019280589072996,-1.758702391706488,-0.15947921846334845,-1.1618071923975875,-1.1297076906942713,0.8897953792496428
2012-08-01,24935.0,1.604704502194239,0.11187419858964162,-0.8112972272784127,1.4955430822124314,1.4955430822124314,-0.13019155983009822,-1.4447185023249383,-0.15947921846334845,-0.77925353241991,-1.0943421747154163,39846,0.0,0.0,-14911.0,1.2554112367273822,0.11187419858964162,-1.1985999237178553,0.9935577172571582,-0.13019155983009822,-1.4447185023249383,-0.15947921846334845,-0.8395039190957111,-1.138757865898624,0.9935577172571582
2012-09-01,21020.0,1.498231335747105,0.11187419858964162,-0.9417570829211749,1.6301536828708254,1.6301536828708254,-0.13019155983009822,-1.4447185023249383,-0.15947921846334845,-1.0529209514172237,-0.982715159108414,24935,0.0,0.0,-3915.0,1.604704502194239,0.11187419858964162,-0.8112972272784127,1.4955430822124314,-0.13019155983009822,-1.4447185023249383,-0.15947921846334845,-0.77925353241991,-1.0943421747154163,1.4955430822124314
2012-10-01,27062.0,1.4028650823466147,-0.30160315797664283,-0.9702951763430256,1.6273492953571114,1.6273492953571114,-0.1301870128018281,-1.407006820729764,-0.15947921846334845,-0.8750734244826306,-1.175407741755258,21020,0.0,0.0,6042.0,1.498231335747105,0.11187419858964162,-0.9417570829211749,1.6301536828708254,-0.13019155983009822,-1.4447185023249383,-0.15947921846334845,-1.0529209514172237,-0.982715159108414,1.6301536828708254
2012-11-01,27615.0,1.4679745726200422,-0.30160315797664283,-1.27198359251691,1.4450641069655308,1.4450641069655308,-0.1301870128018281,-1.407006820729764,-0.15947921846334845,-1.001381464019852,-1.0300855798465127,27062,0.0,0.0,553.0,1.4028650823466147,-0.30160315797664283,-0.9702951763430256,1.6273492953571114,-0.1301870128018281,-1.407006820729764,-0.15947921846334845,-0.8750734244826306,-1.175407741755258,1.6273492953571114
2012-12-01,33309.0,1.4564846625717898,-0.30160315797664283,-1.174138700784837,1.4534772695066809,1.4534772695066809,-0.1301870128018281,-1.407006820729764,-0.15947921846334845,-1.1327708614694911,-0.9882105349789126,27615,0.0,0.0,5694.0,1.4679745726200422,-0.30160315797664283,-1.27198359251691,1.4450641069655308,-0.1301870128018281,-1.407006820729764,-0.15947921846334845,-1.001381464019852,-1.0300855798465127,1.4450641069655308
2013-01-01,41924.0,1.6491321543808128,-0.060408033312976894,-1.2434454990950534,1.532000119890746,1.532000119890746,-0.13019252170146306,-1.3014876447900627,-0.15947921846334845,-1.1327708614694911,-0.9353903577102359,33309,0.0,0.0,8615.0,1.4564846625717898,-0.30160315797664283,-1.174138700784837,1.4534772695066809,-0.1301870128018281,-1.407006820729764,-0.15947921846334845,-1.1327708614694911,-0.9882105349789126,1.4534772695066809
2013-02-01,19809.0,1.460314632587874,-0.060408033312976894,-1.0559094566085896,1.9105924342424854,1.9105924342424854,-0.13019252170146306,-1.3014876447900627,-0.15947921846334845,-2.05467436843657,-0.9185603304593346,41924,0.0,0.0,-22115.0,1.6491321543808128,-0.060408033312976894,-1.2434454990950534,1.532000119890746,-0.13019252170146306,-1.3014876447900627,-0.15947921846334845,-1.1327708614694911,-0.9353903577102359,1.532000119890746
